Sub-District,Sub-District Latitude,Sub-District Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Tibubeneng,-8.6451772,115.1519964,Bali Muay Thai & MMA,-8.645510167715758,115.15626380312534,Sports Club
Tibubeneng,-8.6451772,115.1519964,Lawar Kuwir Men Koko II,-8.641310971786424,115.1537797985773,Asian Restaurant
Tibubeneng,-8.6451772,115.1519964,Indomaret,-8.648026648153685,115.14984240919749,Convenience Store
Tibubeneng,-8.6451772,115.1519964,Mini Mart,-8.641597400586258,115.15473061831526,Convenience Store
Abianbase,-8.5928313,115.1709295,Toko Bangunan Dajan Telabah,-8.590924,115.171093,Hunting Supply
Abianbase,-8.5928313,115.1709295,Warung Makkan Men Lambat,-8.594164844760547,115.17495980445406,American Restaurant
Buduk,-8.6062806,115.1576301,Toko Buku Tiara Grosir,-8.603962629247711,115.16112174223416,Bookstore
Kapal,-8.5730561,115.1844339,"Rujak Tomat Mantab, Kapal Village",-8.571105614469358,115.18111436431754,Salad Place
Kuwum,-8.4551225,115.1872782,Setya Tunggal Pamukti,-8.4525775,115.1859517,Motorcycle Shop
Kuwum,-8.4551225,115.1872782,Desa Kuwum,-8.451473710220993,115.18909253428859,Rest Area
Lukluk,-8.5852645,115.1897619,Warung Nasi Lukluk,-8.581858305069964,115.1878120468257,Indonesian Restaurant
Lukluk,-8.5852645,115.1897619,Indomaret,-8.588506140418163,115.1870661676124,Convenience Store
Lukluk,-8.5852645,115.1897619,Bali spirit yoga shop,-8.58257216798034,115.18968307299511,Boutique
Lukluk,-8.5852645,115.1897619,Babi Guling Luk Luk,-8.581862295907337,115.18773776486086,Food
Mengwi,-8.5466268,115.1664989,Warung Bu Rai (was Pak Ngurah),-8.54785197723632,115.16818976682674,Asian Restaurant
Mengwi,-8.5466268,115.1664989,Mengwi Traditional Market,-8.543813561734167,115.16916444400259,Food Court
Mengwi,-8.5466268,115.1664989,Sate Bu Rai,-8.547958682334967,115.16811611825703,Balinese Restaurant
Mengwi,-8.5466268,115.1664989,SMAN 1 Mengwi,-8.548981483014142,115.1693344116211,Arcade
Mengwitani,-8.5638052,115.1689411,Warung Sari Mertha,-8.56360927552359,115.16825519360331,Indonesian Restaurant
Mengwitani,-8.5638052,115.1689411,Alfamart Mengwitani,-8.563043802699113,115.16586426960143,Convenience Store
Mengwitani,-8.5638052,115.1689411,Atm Mandiri Abu Dewata - Kapal,-8.563764,115.168259,ATM
Mengwitani,-8.5638052,115.1689411,Patung Kuda (Rama Shinta) MENGWITANI,-8.561732257227767,115.17161903862717,Outdoor Sculpture
Munggu,-8.61357955,115.13065993254838,Wr. Babi Guling Jero Kawan,-8.613261,115.130058,Balinese Restaurant
Pererenan,-8.6414888,115.1274881,warung yess,-8.642122892988535,115.12955655159114,Asian Restaurant
Pererenan,-8.6414888,115.1274881,Circle K,-8.645482,115.127299,Convenience Store
Pererenan,-8.6414888,115.1274881,villa kubukedas,-8.643516654725492,115.12823802001238,Resort
Pererenan,-8.6414888,115.1274881,Chalina Estate,-8.643408313397838,115.12629233774209,Resort
Pererenan,-8.6414888,115.1274881,bali vet clinic,-8.640904632915852,115.13068747830604,Pet Store
Pererenan,-8.6414888,115.1274881,Enigma Bali Villas,-8.644624710083008,115.12882232666016,Resort
Sading,-8.5983942,115.1971151,Indomaret,-8.600766232149542,115.19437359844798,Convenience Store
Sading,-8.5983942,115.1971151,Depot made,-8.599525001797513,115.19495155583648,Asian Restaurant
Sempidi,-8.6045718,115.1846817,Puspem Badung Jogging Track,-8.60083228006675,115.18483714930443,Park
Sempidi,-8.6045718,115.1846817,Warung Nasi Liku IV,-8.605102148641418,115.18306830992492,Indonesian Restaurant
Sempidi,-8.6045718,115.1846817,Warung GEBEN Special Chinese Food & Sea Food,-8.602367866947564,115.1861645267627,Chinese Restaurant
Sempidi,-8.6045718,115.1846817,Be Genyol Men Agus Cabang Sading,-8.606186,115.188214,Balinese Restaurant
Sempidi,-8.6045718,115.1846817,Pertigaan Sempidi,-8.605428644991644,115.1857634964784,Rest Area
Tumbak Bayuh,-8.6202188,115.1425058,Valore interior design bali made,-8.6200809,115.1381614,Furniture / Home Store
Carangsari,-8.4462943,115.2206484,"Carang sari start point, rafting adventure",-8.446918,115.223001,Harbor / Marina
Petang,-8.3959651,115.2186388,Lapangan petang,-8.393723615766252,115.21487836305884,Soccer Field
Bebalang,-8.4677846,115.3574999,pondok Tegal,-8.468942642211914,115.35575103759766,Stables
Bunutin,-8.3003593,115.2629972,Bunutin Village,-8.300255,115.26239,Farm
Kawan,-8.4551669,115.3537106,Suwada net,-8.45715191792309,115.35412196911841,Gaming Cafe
Kayubihi,-8.3750704,115.3702144,Pasar Kidull Bangli,-8.378119,115.367715,Market
Kubu,-8.2538999,115.5705893,Deco Stop,-8.252982026712772,115.57439658511929,Eastern European Restaurant
Pengotan,-8.3265583,115.3631124,Negeri di atas awan kintamani,-8.326246201117318,115.35967770949722,Mountain
Banua,-8.3237967,115.2952572,Pura Luhur Bukit Mentik Ring Gunung Lebah Batur,-8.324786893052302,115.29398255868736,Mountain
Batur Selatan,-8.6914037,115.2528911,Warung Men Runtu,-8.690554578533135,115.25663807469734,Fast Food Restaurant
Batur Selatan,-8.6914037,115.2528911,Kantor Desa Sanur Kauh,-8.693834464025905,115.25272539378497,Capitol Building
Batur Selatan,-8.6914037,115.2528911,Wba,-8.693618537013714,115.25179345559548,Café
Batur Utara,-8.2551503,115.3333524,Pura Ulun Danu Batur,-8.254479997482756,115.33613820476523,Temple
Batur Utara,-8.2551503,115.3333524,"Warung makan ""sonia""",-8.253107,115.332853,Indonesian Restaurant
Batur Utara,-8.2551503,115.3333524,Kintamani PS,-8.255120790536386,115.32884541597446,Toy / Game Store
Belancan,-8.2808005,115.3075516,Pos KKN Desa Belancan,-8.280024109564804,115.30810990166398,Nature Preserve
Belancan,-8.2808005,115.3075516,Pura puncak sinunggal. Batukaang,-8.284418545247407,115.30875230123235,Campground
Belanga,-8.251468,115.2683401,Hutan Belanga,-8.249430870041023,115.26778072854513,Mountain
Belanga,-8.251468,115.2683401,Pondok Wayan Mamot,-8.254222869873047,115.26729583740234,BBQ Joint
Catur,-8.226457,115.2495036,Circle K,-8.223606783625732,115.25201906432748,Convenience Store
Catur,-8.226457,115.2495036,UD. Widhiasih,-8.224728780038648,115.24610915110796,Convenience Store
Kintamani,-8.2505623,115.3330086,"Warung makan ""sonia""",-8.253107,115.332853,Indonesian Restaurant
Kintamani,-8.2505623,115.3330086,Lake view restaurant,-8.24915037876399,115.32905953479131,BBQ Joint
Kintamani,-8.2505623,115.3330086,Be Jair Bakar SONIA Batur,-8.248779115451203,115.32917527462972,Indonesian Restaurant
Mengani,-8.2883417,115.2551278,Desa Mengani,-8.286687046232247,115.25442139836056,Mountain
Satra,-8.1771568,115.2761629,Pertigaan Satra,-8.179805,115.277828,Mountain
Sekaan,-8.3285735,115.3262907,Agro Culture Bali And Coffe Luwak,-8.324415248260514,115.32709773784744,Garden
Sekaan,-8.3285735,115.3262907,Wedang Sari Agro Wisata,-8.324236271529006,115.3273639411226,Farm
Songan A,-8.2283607,115.407855,Mount Batur Villa,-8.231234,115.40866,Hotel
Terunyan,-8.2492955,115.4291374,Aban Mountain,-8.251008,115.429788,Mountain
Terunyan,-8.2492955,115.4291374,Pondok Indah Mall,-8.251903324346905,115.42557116973924,Shopping Mall
Penglumbaran,-8.3667952,115.3442862,Trisna Bali Agro Wisata,-8.368626424000201,115.34138558048126,Farm
Penglumbaran,-8.3667952,115.3442862,Pasar Senggol Kayuambua,-8.36263907234199,115.34521060388555,Chinese Restaurant
Sulahan,-8.4189957,115.3447014,Khayangan jagat besakih,-8.417974252505326,115.34315632347656,Mountain
Susut,-8.4115786,115.2370347,Ubud Hanging Garden,-8.413324805014039,115.23926692394308,Resort
Susut,-8.4115786,115.2370347,Beduur Restaurant,-8.41328431502746,115.23928017588028,Indonesian Restaurant
Susut,-8.4115786,115.2370347,Nandini Bali Jungle Resort & Spa,-8.415056274720687,115.23704782067097,Resort
Susut,-8.4115786,115.2370347,Ayang Spa - Hanging Gardens Ubud,-8.41333,115.23915,Massage Studio
Bangbang,-8.4470738,115.404179,"Desa Bangbang, Tembuku - Bangli",-8.446636041204997,115.40432160045454,Farm
Bangbang,-8.4470738,115.404179,Teraz coffee luwak,-8.450036456753566,115.40215201123047,Coffee Shop
Tembuku,-8.4538392,115.3891494,Krisik Waterfall,-8.455164,115.386051,Waterfall
Bangli,-8.4603116,115.3535198,Warung mbok murni,-8.461511656063902,115.35561488649765,Snack Place
Bangli,-8.4603116,115.3535198,Suwada net,-8.45715191792309,115.35412196911841,Gaming Cafe
Bedulu,-8.52695,115.2959285,Relief Yeh Pulu,-8.529559204817302,115.29276136090648,Park
Blahbatuh,-8.561161,115.2994536,Bakso & Mie Ayam Pujangga 1,-8.560970805205852,115.30121704326349,Food Truck
Bona,-8.5580793,115.3156762,Bona village,-8.558531049148248,115.31339953007245,Art Gallery
Buruan,-8.5442925,115.3020716,"Depot ""Laba Sari""",-8.547488637179036,115.3029975007607,Chinese Restaurant
Buruan,-8.5442925,115.3020716,Lick@net,-8.542733192443848,115.301513671875,Gaming Cafe
Buruan,-8.5442925,115.3020716,Baglur Billyard,-8.54153823852539,115.3006820678711,Pool Hall
Buruan,-8.5442925,115.3020716,Warung Laba Sari,-8.547581067939923,115.30306325645125,Diner
Beng,-8.5299467,115.3273552,Warung Babi Guling Pande Egi,-8.526874,115.324905,Balinese Restaurant
Bitera,-8.5369799,115.3147004,Dharma Giri,-8.540779019280214,115.31511835027173,Chinese Restaurant
Gianyar,-8.5482357,115.32605401537212,Indomaret,-8.546471533829882,115.3258072273731,Convenience Store
Gianyar,-8.5482357,115.32605401537212,Indomaret,-8.546594428551176,115.32547736507557,Convenience Store
Petak,-8.4887856,115.3210309,Air Terjun Bangunlemah,-8.491118600981785,115.32301785425047,River
Samplangan,-8.5353488,115.3390449,WaterBoom Bukit Jati,-8.535185151757572,115.33608486332369,Water Park
Samplangan,-8.5353488,115.3390449,Bukit Jati Swimming Pool,-8.535160319066799,115.33631055076238,Pool
Serongga,-8.5648323,115.3354767,Rumah Makan Ayam Taliwang,-8.562664471354429,115.33497378426244,Food Court
Sidan,-8.5282283,115.351467,Mistery Gym,-8.527051612411634,115.35117083171922,Gym
Tegal Tugu,-8.5538617,115.3409956,Waroeng Surya,-8.5506302,115.3433381,Restaurant
Tulikup,-8.5594,115.3618753,Warung Makan Be Bebek Tulikup,-8.560744972157211,115.36217090546889,Indonesian Restaurant
Tulikup,-8.5594,115.3618753,Pasar Seni Sukawati,-8.562218184628561,115.35965382761317,Arts & Crafts Store
Bukian,-8.4063809,115.2660485,Villa Hillside Eden,-8.40997,115.268648,Resort
Kelusa,-8.4417379,115.2622154,Circle K,-8.4431546,115.2617326,Convenience Store
Kelusa,-8.4417379,115.2622154,Mega Rafting,-8.441143612475917,115.26526866268809,River
Kelusa,-8.4417379,115.2622154,Kakiang Bakery,-8.4433907,115.2589094,Bakery
Kelusa,-8.4417379,115.2622154,Mosaic Maker Kelusa,-8.445407,115.264601,Arts & Crafts Store
Kerta,-8.3366511,115.2870536,Pondok Hamha,-8.332494,115.28632,Hotel
Melinggih,-8.430653,115.2434553,Babi Guling payangan,-8.433123890128057,115.24550135274123,Balinese Restaurant
Melinggih,-8.430653,115.2434553,Pasar Umum Payangan,-8.433458482663228,115.24541541484369,Farmers Market
Melinggih,-8.430653,115.2434553,Warung Nasi Ayam Betutu Bu'Agung,-8.433849695320054,115.24514436721802,Restaurant
Melinggih,-8.430653,115.2434553,Puri Agung Payangan,-8.430905013075405,115.24723791635988,Antique Shop
Melinggih Kelod,-8.4481436,115.2414915,Bayad Ubud Bali Villa,-8.448170877071332,115.24298977859442,Resort
Puhu,-8.3864735,115.2705743,Bagul Pasar Payangan,-8.388695,115.269269,Asian Restaurant
Puhu,-8.3864735,115.2705743,Jogging Track @ Padma Resort Ubud,-8.385676,115.275024,Trail
Batuan,-8.5835837,115.2765404,Batuan Temple,-8.582295682772303,115.27603550584739,Hindu Temple
Batuan,-8.5835837,115.2765404,Dewa Putu Toris gallery,-8.581118275031232,115.27502981513983,Art Gallery
Batuan,-8.5835837,115.2765404,Bali Gong Art Galery,-8.581099786603456,115.27498626166208,Art Gallery
Batuan,-8.5835837,115.2765404,Ck sukawati,-8.58191824415087,115.27864488937325,Grocery Store
Batuan,-8.5835837,115.2765404,Depot Citra Rasa,-8.583770880619012,115.27988929473325,Asian Restaurant
Batuan Kaler,-8.5690248,115.2756718,warung pak bos 2,-8.569667265561227,115.275287863881,Restaurant
Batuan Kaler,-8.5690248,115.2756718,Alfamart Sakah,-8.564651038534993,115.275287863881,Supermarket
Batubulan,-8.6217995,115.2596751,Juice Time,-8.62501522694096,115.25734217288486,Juice Bar
Batubulan,-8.6217995,115.2596751,Coco Supermarket,-8.625422103030928,115.25754153110714,Big Box Store
Batubulan,-8.6217995,115.2596751,Ayam Bakar & Goreng Taliwang (KhasLombok),-8.621328165802755,115.25558959643519,BBQ Joint
Batubulan,-8.6217995,115.2596751,Jambe Budaya Barong & Kris Dance,-8.617861240343608,115.25897788305545,Theater
Batubulan,-8.6217995,115.2596751,Circle K,-8.620810136139957,115.25555051097696,Convenience Store
Batubulan,-8.6217995,115.2596751,Hardy's,-8.625447998112469,115.25761127471924,Grocery Store
Batubulan,-8.6217995,115.2596751,La Pico Pizza,-8.621317,115.255755,Pizza Place
Batubulan Kangin,-8.6173059,115.272964,Indomaret Banjarangkan,-8.617465370587528,115.27058796699316,Hunting Supply
Batubulan Kangin,-8.6173059,115.272964,Cokro aminoto,-8.6142663,115.2739478,Ethiopian Restaurant
Batubulan Kangin,-8.6173059,115.272964,Warung rujak bu rosi,-8.613025,115.271631,Asian Restaurant
Celuk,-8.6003298,115.270064,Dewi's Gold & Silver,-8.599788542431439,115.26800290424262,Jewelry Store
Celuk,-8.6003298,115.270064,Chatime,-8.60008702515364,115.26646102828204,Bubble Tea Shop
Celuk,-8.6003298,115.270064,Cyber media net,-8.599862,115.270462,Gaming Cafe
Celuk,-8.6003298,115.270064,Backyard,-8.601928,115.273391,Park
Guwang,-8.6123342,115.2853367,warung dugong 51,-8.613655,115.284493,Cafeteria
Guwang,-8.6123342,115.2853367,Lalapan LaMania,-8.613251,115.283745,Indonesian Restaurant
Guwang,-8.6123342,115.2853367,Villa Suarti Gallery,-8.615860041400047,115.285949187773,Hotel
Guwang,-8.6123342,115.2853367,Nasi Men Tompel,-8.608348282312743,115.28336202736057,Restaurant
Kemenuh,-8.5588759,115.2869006,Kudesa Homestay,-8.55773125102746,115.28790546020984,Bed & Breakfast
Kemenuh,-8.5588759,115.2869006,Green Papaya House,-8.558878,115.286384,Hotel
Kemenuh,-8.5588759,115.2869006,Maison Mazaya,-8.557416,115.284829,Hotel
Kemenuh,-8.5588759,115.2869006,Wahana Giri Art Shop,-8.56236976716675,115.28706044464438,Art Gallery
Ketewel,-8.6280893,115.2853775,Circle K,-8.628292329732227,115.28568873636456,Convenience Store
Singapadu,-8.5944644,115.2559384,Singapadu,-8.592583865454605,115.25843620373253,Sculpture Garden
Singapadu,-8.5944644,115.2559384,2M | Warung Lesehan,-8.59773296961317,115.25318303359207,Restaurant
Singapadu,-8.5944644,115.2559384,Resto 2'M(by Tiwi Slamet),-8.597729,115.2532553672757,Asian Restaurant
Singapadu Kaler,-8.5552054,115.2476861,Bali Sunset Adventure,-8.553107,115.251274,Bike Trail
Singapadu Kaler,-8.5552054,115.2476861,Ruang Makan AREA Design,-8.552984237670898,115.2499771118164,Cafeteria
Singapadu Kaler,-8.5552054,115.2476861,KOKAT ADVENTURE BALI,-8.553938,115.252004,Bike Trail
Singapadu Tengah,-8.5796806,115.2569187,Sate Babi Kutri,-8.577138867339643,115.25600162638494,Fast Food Restaurant
Singapadu Tengah,-8.5796806,115.2569187,ATV Kutri,-8.580223,115.253556,Motorcycle Shop
Singapadu Tengah,-8.5796806,115.2569187,Bakso Pak Kumis,-8.575656633361694,115.25788283975298,Indonesian Restaurant
Sukawati,-8.5961547,115.2820391,Pasar Seni Sukawati,-8.596427503348076,115.2826395276179,Arts & Crafts Store
Sukawati,-8.5961547,115.2820391,Circle K,-8.595337264818815,115.28276386452741,Convenience Store
Sukawati,-8.5961547,115.2820391,Tahu Campur Sukawati,-8.596441606125317,115.28087902751085,Food Truck
Sukawati,-8.5961547,115.2820391,RM Ayam Betutu Sukawati,-8.59555199265543,115.2828121806304,Indonesian Restaurant
Sukawati,-8.5961547,115.2820391,Sukka Resto,-8.595588220358042,115.28285848355073,Indonesian Restaurant
Sukawati,-8.5961547,115.2820391,Bakso Solo Sukawati,-8.59435447766068,115.28300896799377,Food Truck
Pejeng,-8.5129298,115.2927742267307,Indomaret Pejeng,-8.513914813158145,115.29303338168464,Convenience Store
Pejeng,-8.5129298,115.2927742267307,Babi Guling Desak Nyoman Ratni - Pasar Senggol Gianyar,-8.513797942247804,115.29281923768792,BBQ Joint
Pejeng,-8.5129298,115.2927742267307,pancoran Kerta Langu,-8.512858023336669,115.29595614296137,River
Pejeng Kaja,-8.478233,115.2930024,Surya Rumah Makan,-8.481552986637517,115.29160961069347,Diner
Pejeng Kaja,-8.478233,115.2930024,D'desa Ikan Bakar,-8.474317431249592,115.29291184051559,Asian Restaurant
Tampaksiring,-8.4299855,115.3077175,Indomaret tampaksiring,-8.429748977596677,115.3075195873604,Department Store
Tampaksiring,-8.4299855,115.3077175,JFC Tampaksiring,-8.430816,115.307314,Fast Food Restaurant
Tampaksiring,-8.4299855,115.3077175,warung ulam carik,-8.429016653541863,115.30762376055537,Indonesian Restaurant
Keliki,-8.4450886,115.264675,Mosaic Maker Kelusa,-8.445407,115.264601,Arts & Crafts Store
Keliki,-8.4450886,115.264675,UD UMA DEWI,-8.44149,115.265052,Board Shop
Keliki,-8.4450886,115.264675,Mega Rafting,-8.441143612475917,115.26526866268809,River
Pupuan,-8.3173707,115.0076504,Indomaret Pupuan,-8.317893,115.006488,Food & Drink Shop
Pupuan,-8.3173707,115.0076504,Pasar Pupuan,-8.319909752175604,115.00608919785243,Grocery Store
Sebatu,-8.4023814,115.2956346,Puri Gangga Resort,-8.405001883334805,115.29448591895788,Resort
Sebatu,-8.4023814,115.2956346,Waroeng Sebatoe,-8.399949187335068,115.2970037001448,Chinese Restaurant
Sebatu,-8.4023814,115.2956346,Pura Gunung Kawi Sebatu,-8.405244077382912,115.29355654943542,Temple
Sebatu,-8.4023814,115.2956346,Genah melukat Sebatu,-8.39982426251779,115.29650017862905,Arcade
Sebatu,-8.4023814,115.2956346,"The Kailasha Restaurant. Puri Gangga Resort,Sebatu",-8.404719,115.294567,Balinese Restaurant
Sebatu,-8.4023814,115.2956346,Puri Gangga Resort,-8.40496054005706,115.29447555541992,Hotel Pool
Taro,-8.3862137,115.2800168,Kahyangan Jagat Pura Agung Gunung Raung - Taro,-8.3827643124394,115.27949571590545,Historic Site
Tegallalang,-8.4485743,115.2797296,Terasering Tegal  Alang,-8.447513666957352,115.28018447852509,Scenic Lookout
Tegallalang,-8.4485743,115.2797296,Br Gagah Pejeng Aji Tegalalang,-8.449202256056102,115.27873749645634,Scenic Lookout
Tegallalang,-8.4485743,115.2797296,Ketut & Komang - Handycraft,-8.4515887855179,115.27990087057356,Antique Shop
Kedewatan,-8.4847863,115.2458272,"Mandapa, a Ritz-Carlton Reserve",-8.485558485715774,115.24392127990723,Resort
Kedewatan,-8.4847863,115.2458272,Nasi Ayam Kedewatan Ibu Mangku,-8.483584291374433,115.24651599959657,Indonesian Restaurant
Kedewatan,-8.4847863,115.2458272,Mandapa Spa,-8.485300837433224,115.24348113823032,Spa
Kedewatan,-8.4847863,115.2458272,Black Penny Villas,-8.483375589589674,115.24525671699946,Resort
Kedewatan,-8.4847863,115.2458272,Sawah Terrace,-8.486120860705599,115.24318763467824,Theme Restaurant
Kedewatan,-8.4847863,115.2458272,Kubu,-8.487002011945366,115.2424197571055,Modern European Restaurant
Kedewatan,-8.4847863,115.2458272,Terracotta Restaurant at Kenanga Boutique Hotel,-8.486780114472877,115.24884450216722,Restaurant
Kedewatan,-8.4847863,115.2458272,Amandari Resort Bali,-8.48862571245704,115.24440177578606,Resort
Kedewatan,-8.4847863,115.2458272,Ubud Padi Villa,-8.488109,115.247946,Resort
Kedewatan,-8.4847863,115.2458272,Kenanga Boutique Hotel,-8.486765183839989,115.24889665952622,Hotel
Kedewatan,-8.4847863,115.2458272,Kayana BBQ Ubud,-8.480969585024674,115.24678555135381,BBQ Joint
Kedewatan,-8.4847863,115.2458272,Ayam Kedewatan Ibu Mardika,-8.482922263103436,115.24642752120818,Asian Restaurant
Kedewatan,-8.4847863,115.2458272,Nasi ayam kadewatan ubud,-8.487157290852394,115.24637542430493,Indonesian Restaurant
Kedewatan,-8.4847863,115.2458272,Villa Indah Ubud Hotel Bali,-8.482089,115.245638,Hotel
Kedewatan,-8.4847863,115.2458272,Mandapa Pool,-8.485695,115.242907,Hotel Pool
Lodtunduh,-8.5521642,115.2608298,Luwak coffee,-8.552026657840065,115.26200989256584,Coffee Shop
Lodtunduh,-8.5521642,115.2608298,Bali Handy Handicraft,-8.552778184104493,115.26188255094277,Art Gallery
Lodtunduh,-8.5521642,115.2608298,Semar Kuning Resto,-8.549739,115.261275,Indonesian Restaurant
Lodtunduh,-8.5521642,115.2608298,Bamboo Hotel,-8.555034,115.26112,Hotel
Mas,-8.5450345,115.2731894,Gurihan,-8.548424590864009,115.27250084112339,Restaurant
Mas,-8.5450345,115.2731894,Taman Harum Cottage,-8.549004509914582,115.27290453175439,Resort
Mas,-8.5450345,115.2731894,Pasar Tradisional Desa Mas,-8.544495973478524,115.27214496044256,Food Truck
Mas,-8.5450345,115.2731894,Nasi Men Djegur,-8.545543947563356,115.2711296081543,Restaurant
Mas,-8.5450345,115.2731894,Rudana Museum　ルダナ美術館,-8.542375479762795,115.27230123816314,Art Gallery
Mas,-8.5450345,115.2731894,Naganet,-8.542148820402742,115.27100086212158,Internet Cafe
Peliatan,-8.5188653,115.2691993,The Yoga Barn,-8.519300713209786,115.26530268718977,Yoga Studio
Peliatan,-8.5188653,115.2691993,Warung Pondok Madu,-8.51665122408158,115.26632541493494,Indonesian Restaurant
Peliatan,-8.5188653,115.2691993,Tebesaya Cottage,-8.516692165923104,115.26605075082828,Hotel
Peliatan,-8.5188653,115.2691993,The Garden Cafe,-8.519170944639837,115.26497657789598,Vegetarian / Vegan Restaurant
Peliatan,-8.5188653,115.2691993,Little K,-8.519249,115.264991,Vegetarian / Vegan Restaurant
Peliatan,-8.5188653,115.2691993,Biyukukung Resort & Spa,-8.51709113019652,115.26503720214951,Resort
Petulu,-8.477163,115.2764074,Kepitu Restaurant @The Kayon Resort,-8.476237756816293,115.28062429774127,Balinese Restaurant
Petulu,-8.477163,115.2764074,Yuni's art shop,-8.473696479403557,115.27749308645853,Arts & Crafts Store
Petulu,-8.477163,115.2764074,Aruna Restaurant,-8.474286,115.27888,Indonesian Restaurant
Petulu,-8.477163,115.2764074,Chatraka,-8.474026,115.278743,Spa
Petulu,-8.477163,115.2764074,Desa Petulu Gunung - Ubud,-8.481120725647626,115.27670013421906,Playground
Sayan,-8.5128336,115.240697,Bambu Indah,-8.512443516366721,115.23809850717873,Resort
Sayan,-8.5128336,115.240697,Dapoer at Bambu Indah,-8.512518,115.238111,Indonesian Restaurant
Sayan,-8.5128336,115.240697,Swept Away Restaurant,-8.51153144169778,115.23707946095894,Asian Restaurant
Sayan,-8.5128336,115.240697,The Samaya Ubud - Bali,-8.513226507236173,115.23728118246373,Hotel
Sayan,-8.5128336,115.240697,Ubud Raya Hotel,-8.51508203642861,115.23747251464472,Hotel
Sayan,-8.5128336,115.240697,Scene Restaurant,-8.51301,115.23703,Breakfast Spot
Ubud,-8.5068977,115.2622931,TTS,-8.50625136382955,115.26084066297427,Tourist Information Center
Ubud,-8.5068977,115.2622931,Sensatia Botanicals,-8.508312,115.261923,Cosmetics Shop
Ubud,-8.5068977,115.2622931,Milk & Madu,-8.506395,115.262478,Bistro
Ubud,-8.5068977,115.2622931,Tukies The Coconut Shop,-8.507593129181116,115.26415935127999,Dessert Shop
Ubud,-8.5068977,115.2622931,Suen Noaj,-8.507736184866326,115.26216617539545,Clothing Store
Ubud,-8.5068977,115.2622931,Starbucks,-8.506314656948229,115.26146432027713,Coffee Shop
Ubud,-8.5068977,115.2622931,Kou Cuisine,-8.509074186464739,115.26159243938004,Gift Shop
Ubud,-8.5068977,115.2622931,Il Giardino,-8.50503710725821,115.2613789721945,Italian Restaurant
Ubud,-8.5068977,115.2622931,Seniman Coffee Studio,-8.506798453997357,115.26524187953014,Coffee Shop
Ubud,-8.5068977,115.2622931,Puri Saraswati,-8.50623032258834,115.26135559649727,Art Gallery
Ubud,-8.5068977,115.2622931,Gelato Secrets,-8.507853377441288,115.26470384816993,Ice Cream Shop
Ubud,-8.5068977,115.2622931,Queen's of India,-8.50638009817884,115.26250481775521,Indian Restaurant
Ubud,-8.5068977,115.2622931,Gelato Secrets,-8.50759055708653,115.26218398971595,Ice Cream Shop
Ubud,-8.5068977,115.2622931,Acai Queen,-8.509078,115.264177,Food & Drink Shop
Ubud,-8.5068977,115.2622931,ILGardinio,-8.505072,115.26144,Italian Restaurant
Ubud,-8.5068977,115.2622931,Museum Puri Lukisan,-8.505524464916501,115.26045284822656,Art Museum
Ubud,-8.5068977,115.2622931,Pica South American Kitchen,-8.510181,115.263193,Peruvian Restaurant
Ubud,-8.5068977,115.2622931,Hujan Locale,-8.507385724351908,115.26510797239881,Restaurant
Ubud,-8.5068977,115.2622931,Melting Wok Warung,-8.509523373005639,115.26418286783912,Indonesian Restaurant
Ubud,-8.5068977,115.2622931,Gaya Gelato - Cafe Lotus Ubud,-8.506316,115.261408,Ice Cream Shop
Ubud,-8.5068977,115.2622931,Casa Luna,-8.506285946763139,115.26022911071777,Asian Restaurant
Ubud,-8.5068977,115.2622931,Kangen Taco & Grill,-8.505304445117138,115.2628093957901,Taco Place
Ubud,-8.5068977,115.2622931,Lotus Garden,-8.50629797121805,115.26131134085999,Garden
Ubud,-8.5068977,115.2622931,Seeds of Life,-8.508380310100257,115.2642716059981,Vegetarian / Vegan Restaurant
Ubud,-8.5068977,115.2622931,Coffee & Co,-8.508603706290202,115.26183233436082,Coffee Shop
Ubud,-8.5068977,115.2622931,Warung Siam,-8.50896692876179,115.26426952370801,Thai Restaurant
Ubud,-8.5068977,115.2622931,Jaen San Cafe,-8.507148467820818,115.26500240566722,Café
Ubud,-8.5068977,115.2622931,Fair Warung Balé,-8.507387192407162,115.26516690150187,Asian Restaurant
Ubud,-8.5068977,115.2622931,Mywarung Ubud,-8.506128197476876,115.26043463442579,Bistro
Ubud,-8.5068977,115.2622931,Ibu Rai,-8.509364563564597,115.26162353099062,Indonesian Restaurant
Ubud,-8.5068977,115.2622931,The Night Rooster,-8.51027061679081,115.26397761972258,Cocktail Bar
Ubud,-8.5068977,115.2622931,Warung Makan Bu Rus,-8.504965726712758,115.26289082573061,Balinese Restaurant
Ubud,-8.5068977,115.2622931,Hippie Fish,-8.507407,115.263997,Seafood Restaurant
Ubud,-8.5068977,115.2622931,Umah Pizza,-8.506982789051222,115.2591863045004,Pizza Place
Ubud,-8.5068977,115.2622931,La RaMona Tapas,-8.510403077065682,115.26346274102181,Tapas Restaurant
Ubud,-8.5068977,115.2622931,Anomali Coffee,-8.50816538798171,115.26523320127842,Coffee Shop
Ubud,-8.5068977,115.2622931,toro sushi,-8.508307199761894,115.26434544442726,Japanese Restaurant
Ubud,-8.5068977,115.2622931,Crossroad Burger,-8.508096,115.26431,Burger Joint
